id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/27277/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	1	11
2	Images/27277/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	1	12
3	Images/27277/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000006	0,11.09834,0	1.4	1	13
4	Images/27277/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	1	14
5	Images/27277/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-7.105427357601002e-15	0,11.09834,0	1.4	1	15
6	Images/27277/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	16
7	Images/27277/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	1	17
8	Images/27277/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	18
9	Images/27277/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999999	0,11.09834,0	1.4	1	19
10	Images/27277/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	2	20
11	Images/27277/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999999	0,11.09834,0	1.4	2	21
12	Images/27277/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000001	0,11.09834,0	1.4	2	22
13	Images/27277/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	23.4	0,11.09834,0	1.4	2	23
14	Images/27277/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	3	24
15	Images/27277/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	3	25
16	Images/27277/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000006	0,11.09834,0	1.4	3	26
17	Images/27277/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	3	27
18	Images/27277/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-7.105427357601002e-15	0,11.09834,0	1.4	3	28
