ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27397/title_panel.png	-102.36842105263158,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27397/word_cloud.png	-124.18421052631578,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	69.5917894736842	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27397/Fagus crenata leave in Mount Mominuka.jpg	-124.18421052631578,38,98.42267368421051	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/27397/Fagus crenata in Mount Haku 2010-06-11.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-49.59210526315789	-10	0.2	2.3174089068825907	Wooden_thin	-1:-1	3
4	./Images/27397/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-34.86740890688259	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27397/Fagus crenata leaves front.JPG	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	72.17662736842104	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/27397/caption/caption2.png	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	94.17662736842104	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27397/Fagus crenata flower and fruits.JPG	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/27397/caption/caption3.png	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	22.0	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/27397/Gofukuji fagus nuts.jpg	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-72.17662736842107	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/27397/caption/caption4.png	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-50.176627368421066	-20	1.5	0.7	none(caption)	-1:-1	10
