ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/26929/title_panel.png	-118.78947368421052,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/26929/word_cloud.png	-140.19473684210527,38,140.05894736842106	0,0,1	0,1,0	-1,0,0	98.04126315789473	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/26929/Sahara satellite hires.jpg	-140.19473684210527,38,138.65835789473684	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/26929/Libya 4985 Tadrart Acacus Luca Galuzzi 2007.jpg	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-57.597368421052636	-10	0.2	3.2647773279352226	Wooden_thin	-1:-1	3
4	./Images/26929/caption/caption1.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-39.714777327935224	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/26929/Libya 5076 Tadrart Acacus Luca Galuzzi 2007.jpg	140.19473684210527,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	101.68279578947369	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/26929/caption/caption2.png	140.19473684210527,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	123.68279578947369	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/26929/Saharan topographic elements map.png	140.19473684210527,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/26929/caption/caption3.png	140.19473684210527,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	22.0	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/26929/Dust storm over Libya.jpg	140.19473684210527,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	-101.68279578947369	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/26929/caption/caption4.png	140.19473684210527,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	-79.68279578947369	-20	1.5	0.7	none(caption)	-1:-1	10
