ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/11034/title_panel.png	-143.42105263157893,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/11034/word_cloud.png	-164.21052631578945,38,131.93052631578948	0,0,1	0,1,0	-1,0,0	92.35136842105263	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/11034/KyotoTaxiRide.jpg	-164.21052631578945,38,130.61122105263158	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/11034/caption/caption0.png	-164.21052631578945,38,130.61122105263158	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/11034/Colt-MMCS.jpg	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	-69.60526315789473	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/11034/caption/caption1.png	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	-47.605263157894726	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/11034/Strada (2).jpg	164.21052631578945,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	71.83617157894737	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/11034/caption/caption2.png	164.21052631578945,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	93.83617157894737	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/11034/Gathers VXH-072CV.jpg	164.21052631578945,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	-71.83617157894739	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/11034/caption/caption3.png	164.21052631578945,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	-49.836171578947386	-20	1.5	0.7	none(caption)	-1:-1	8
