ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27521/title_panel.png	-217.3157894736842,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27521/word_cloud.png	-236.25789473684208,38,196.95789473684206	0,0,1	0,1,0	-1,0,0	137.87052631578945	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27521/Anglican-Church-Japan-emblem.jpg	-236.25789473684208,38,194.98831578947363	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/27521/Japanese Book of Common Prayer 1990 - Inner Cover.jpg	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	-160.94342105263155	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/27521/caption/caption1.png	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	-138.94342105263155	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27521/Hymnal 2006 of Anglican Church in Japan - 2.jpg	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	-50.314473684210526	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/27521/caption/caption2.png	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	-28.314473684210526	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27521/Kyoto St Agnes Episcopal Church02st3200.jpg	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	60.314473684210526	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/27521/caption/caption3.png	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	82.31447368421053	-20	1.5	0.7	none(caption)	-1:-1	8
9	Images/27521/table/fixed_教区.png	236.25789473684208,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	15.862499999999999	Wooden_thin	-1:-1	9
