ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27327/title_panel.png	-176.26315789473682,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27327/word_cloud.png	-196.2315789473684,38,196.95789473684206	0,0,1	0,1,0	-1,0,0	137.87052631578945	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27327/Hw-darwin.jpg	-196.2315789473684,38,194.98831578947363	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/27327/Charles Darwin 1816.jpg	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	-85.6157894736842	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/27327/caption/caption1.png	0,38,392.9210526315789	1,0,0	0,1,0	0,0,1	-63.6157894736842	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27327/Voyage of the Beagle.jpg	196.2315789473684,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	142.99143157894736	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/27327/caption/caption2.png	196.2315789473684,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	164.99143157894736	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27327/Charles_Darwin_by_G._Richmond.jpg	196.2315789473684,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/27327/caption/caption3.png	196.2315789473684,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	22.0	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/27327/Emma Darwin.jpg	196.2315789473684,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	-142.9914315789473	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/27327/caption/caption4.png	196.2315789473684,38,198.9473684210526	0,0,-1	0,1,0	1,0,0	-120.9914315789473	-20	1.5	0.7	none(caption)	-1:-1	10
