id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/26806/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	1	14
2	Images/26806/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	1	15
3	Images/26806/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-62.39999999999999	0,11.09834,0	1.4	1	16
4	Images/26806/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	1	17
5	Images/26806/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	1	18
6	Images/26806/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	1	19
7	Images/26806/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	20
8	Images/26806/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000009	0,11.09834,0	1.4	1	21
9	Images/26806/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	22
10	Images/26806/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	46.80000000000001	0,11.09834,0	1.4	1	23
11	Images/26806/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	1	24
12	Images/26806/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	1	25
13	Images/26806/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	1	26
14	Images/26806/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	2	27
15	Images/26806/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	2	28
16	Images/26806/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-62.39999999999999	0,11.09834,0	1.4	2	29
17	Images/26806/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	30
18	Images/26806/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	2	31
19	Images/26806/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	2	32
20	Images/26806/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	33
21	Images/26806/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000009	0,11.09834,0	1.4	2	34
22	Images/26806/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	35
23	Images/26806/sec5/sec5_05.jpg,Wooden_thin2	4	7.699999999999999	46.80000000000001	0,11.09834,0	1.4	2	36
24	Images/26806/sec5/sec5_06.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	2	37
25	Images/26806/sec5/sec5_07.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	2	38
26	Images/26806/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	2	39
27	Images/26806/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	3	40
28	Images/26806/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	3	41
29	Images/26806/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-62.39999999999999	0,11.09834,0	1.4	3	42
30	Images/26806/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	3	43
31	Images/26806/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	3	44
32	Images/26806/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	3	45
33	Images/26806/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	46
34	Images/26806/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000009	0,11.09834,0	1.4	3	47
35	Images/26806/sec9/sec9_02.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	3	48
36	Images/26806/sec9/sec9_03.jpg,Wooden_thin2	4	7.699999999999999	46.80000000000001	0,11.09834,0	1.4	3	49
37	Images/26806/sec9/sec9_04.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	3	50
38	Images/26806/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	3	51
