id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/11058/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	1	17
2	Images/11058/sec0/sec0_02.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	18
3	Images/11058/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	19
4	Images/11058/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	20
5	Images/11058/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	21
6	Images/11058/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	22
7	Images/11058/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	23
8	Images/11058/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	24
9	Images/11058/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	25
10	Images/11058/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	26
11	Images/11058/sec2/sec2_08.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	27
12	Images/11058/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	28
13	Images/11058/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	29
14	Images/11058/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	1	30
15	Images/11058/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	1	31
16	Images/11058/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	32
17	Images/11058/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	2	33
18	Images/11058/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	2	34
19	Images/11058/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	2	35
20	Images/11058/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000001	0,11.09834,0	1.4	2	36
21	Images/11058/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-62.40000000000001	0,11.09834,0	1.4	2	37
22	Images/11058/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	2	38
23	Images/11058/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	2	39
24	Images/11058/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	2	40
25	Images/11058/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-1.4210854715202004e-14	0,11.09834,0	1.4	2	41
