ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27133/title_panel.png	-85.94736842105262,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27133/word_cloud.png	-108.1736842105263,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	69.5917894736842	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27133/Lake Kussharoko Bihoro pass.jpg	-108.1736842105263,38,98.42267368421051	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/27133/lake_kussyaro_landsat.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-69.53894736842105	-10	0.2	2.3174089068825907	Wooden_thin	-1:-1	3
4	./Images/27133/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-54.814251012145746	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27133/Lake Kussharo01.JPG	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-32.26947368421052	-10	0.2	2.3174089068825907	Wooden_thin	-1:-1	5
6	./Images/27133/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-17.544777327935215	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27133/Lake Kussharo02.JPG	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.000000000000014	-10	0.2	2.3174089068825907	Wooden_thin	-1:-1	7
8	./Images/27133/caption/caption3.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	19.724696356275317	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/27133/Kusharo.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	42.269473684210524	-10	0.2	2.3174089068825907	Wooden_thin	-1:-1	9
10	./Images/27133/caption/caption4.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	56.99417004048583	-20	1.5	0.7	none(caption)	-1:-1	10
11	Images/27133/table/fixed_主な火山活動.png	108.1736842105263,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	29.193749999999998	Wooden_thin	-1:-1	11
