id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/26856/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-179.4	0,11.09834,0	1.4	1	9
2	Images/26856/sec0/sec0_02.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	1	10
3	Images/26856/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-148.20000000000002	0,11.09834,0	1.4	1	11
4	Images/26856/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-132.60000000000002	0,11.09834,0	1.4	1	12
5	Images/26856/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	1	13
6	Images/26856/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	14
7	Images/26856/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	1	15
8	Images/26856/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	16
9	Images/26856/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	1	17
10	Images/26856/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	18
11	Images/26856/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	19
12	Images/26856/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	1	20
13	Images/26856/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999983	0,11.09834,0	1.4	1	21
14	Images/26856/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	23.399999999999977	0,11.09834,0	1.4	1	22
15	Images/26856/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	23
16	Images/26856/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	24
17	Images/26856/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	25
18	Images/26856/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	1	26
19	Images/26856/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	1	27
20	Images/26856/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	116.99999999999997	0,11.09834,0	1.4	1	28
21	Images/26856/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	132.6	0,11.09834,0	1.4	1	29
22	Images/26856/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	148.19999999999996	0,11.09834,0	1.4	1	30
23	Images/26856/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	163.79999999999998	0,11.09834,0	1.4	1	31
24	Images/26856/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	179.4	0,11.09834,0	1.4	1	32
25	Images/26856/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-202.8	0,11.09834,0	1.4	2	33
26	Images/26856/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-187.20000000000002	0,11.09834,0	1.4	2	34
27	Images/26856/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	-171.60000000000002	0,11.09834,0	1.4	2	35
28	Images/26856/sec8/sec8_04.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	2	36
29	Images/26856/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	2	37
30	Images/26856/sec9/sec9_02.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	2	38
31	Images/26856/sec9/sec9_03.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	2	39
32	Images/26856/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	2	40
33	Images/26856/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000001	0,11.09834,0	1.4	2	41
34	Images/26856/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	2	42
35	Images/26856/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	2	43
36	Images/26856/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	2	44
37	Images/26856/sec11/sec11_03.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000023	0,11.09834,0	1.4	2	45
38	Images/26856/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	-2.842170943040401e-14	0,11.09834,0	1.4	2	46
39	Images/26856/sec12/sec12_02.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	47
40	Images/26856/sec12/sec12_03.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	2	48
41	Images/26856/sec13/sec13_01.jpg,Wooden_thin2	4	7.699999999999999	46.79999999999998	0,11.09834,0	1.4	2	49
42	Images/26856/sec14/sec14_01.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999998	0,11.09834,0	1.4	2	50
43	Images/26856/sec15/sec15_01.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	2	51
44	Images/26856/sec15/sec15_02.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999997	0,11.09834,0	1.4	2	52
45	Images/26856/sec15/sec15_03.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	2	53
46	Images/26856/sec16/sec16_01.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999995	0,11.09834,0	1.4	2	54
47	Images/26856/sec16/sec16_02.jpg,Wooden_thin2	4	7.699999999999999	140.39999999999998	0,11.09834,0	1.4	2	55
48	Images/26856/sec16/sec16_03.jpg,Wooden_thin2	4	7.699999999999999	156.0	0,11.09834,0	1.4	2	56
49	Images/26856/sec16/sec16_04.jpg,Wooden_thin2	4	7.699999999999999	171.59999999999997	0,11.09834,0	1.4	2	57
50	Images/26856/sec16/sec16_05.jpg,Wooden_thin2	4	7.699999999999999	187.2	0,11.09834,0	1.4	2	58
51	Images/26856/sec16/sec16_06.jpg,Wooden_thin2	4	7.699999999999999	202.79999999999995	0,11.09834,0	1.4	2	59
52	Images/26856/sec16/sec16_07.jpg,Wooden_thin2	4	7.699999999999999	-179.4	0,11.09834,0	1.4	3	60
53	Images/26856/sec16/sec16_08.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	3	61
54	Images/26856/sec16/sec16_09.jpg,Wooden_thin2	4	7.699999999999999	-148.20000000000002	0,11.09834,0	1.4	3	62
55	Images/26856/sec16/sec16_10.jpg,Wooden_thin2	4	7.699999999999999	-132.60000000000002	0,11.09834,0	1.4	3	63
56	Images/26856/sec16/sec16_11.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	3	64
57	Images/26856/sec17/sec17_01.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	3	65
