id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/27574/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	15
2	Images/27574/sec0/sec0_02.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	16
3	Images/27574/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	17
4	Images/27574/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	18
5	Images/27574/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	1	19
6	Images/27574/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	20
7	Images/27574/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	1	21
8	Images/27574/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	22
9	Images/27574/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	23
10	Images/27574/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	24
11	Images/27574/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	25
12	Images/27574/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	2	26
13	Images/27574/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	2	27
14	Images/27574/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	28
15	Images/27574/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	2	29
16	Images/27574/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	30
17	Images/27574/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	31
18	Images/27574/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	32
19	Images/27574/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	3	33
20	Images/27574/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	34
21	Images/27574/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	3	35
22	Images/27574/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	3	36
23	Images/27574/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	37
24	Images/27574/sec13/sec13_01.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	3	38
