ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27255/title_panel.png	-102.36842105263158,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27255/word_cloud.png	-124.18421052631578,38,107.54526315789474	0,0,1	0,1,0	-1,0,0	75.28168421052631	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27255/Villar-Perosa aircraft gun.jpg	-124.18421052631578,38,106.46981052631578	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/27255/caption/caption0.png	-124.18421052631578,38,106.46981052631578	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/27255/Bergmann_MP18.1.JPG	0,38,214.54736842105262	1,0,0	0,1,0	0,0,1	-49.59210526315789	-10	0.2	3.133603238866397	Wooden_thin	-1:-1	3
4	./Images/27255/caption/caption1.png	0,38,214.54736842105262	1,0,0	0,1,0	0,0,1	-32.146761133603235	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27255/Beretta-model-1918-submachine-gun.jpg	124.18421052631578,38,108.63157894736842	0,0,-1	0,1,0	1,0,0	58.558395789473686	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/27255/caption/caption2.png	124.18421052631578,38,108.63157894736842	0,0,-1	0,1,0	1,0,0	80.55839578947368	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27255/Suomi M31 Rajamuseo.JPG	124.18421052631578,38,108.63157894736842	0,0,-1	0,1,0	1,0,0	-58.55839578947369	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/27255/caption/caption3.png	124.18421052631578,38,108.63157894736842	0,0,-1	0,1,0	1,0,0	-36.55839578947369	-20	1.5	0.7	none(caption)	-1:-1	8
