id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/26801/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-54.59999999999999	0,11.09834,0	1.4	1	7
2	Images/26801/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-38.999999999999986	0,11.09834,0	1.4	1	8
3	Images/26801/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-23.399999999999988	0,11.09834,0	1.4	1	9
4	Images/26801/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-7.79999999999999	0,11.09834,0	1.4	1	10
5	Images/26801/sec1/sec1_04.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	1	11
6	Images/26801/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000013	0,11.09834,0	1.4	1	12
7	Images/26801/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	39.00000000000001	0,11.09834,0	1.4	1	13
8	Images/26801/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	54.600000000000016	0,11.09834,0	1.4	1	14
9	Images/26801/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	2	15
10	Images/26801/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-62.4	0,11.09834,0	1.4	2	16
11	Images/26801/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	17
12	Images/26801/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	2	18
13	Images/26801/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000001	0,11.09834,0	1.4	2	19
14	Images/26801/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	20
15	Images/26801/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	21
16	Images/26801/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	22
17	Images/26801/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	23
18	Images/26801/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	2	24
19	Images/26801/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	2	25
20	Images/26801/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-54.59999999999999	0,11.09834,0	1.4	3	26
21	Images/26801/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-38.999999999999986	0,11.09834,0	1.4	3	27
22	Images/26801/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-23.399999999999988	0,11.09834,0	1.4	3	28
23	Images/26801/sec9/sec9_02.jpg,Wooden_thin2	4	7.699999999999999	-7.79999999999999	0,11.09834,0	1.4	3	29
24	Images/26801/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	3	30
25	Images/26801/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000013	0,11.09834,0	1.4	3	31
26	Images/26801/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	39.00000000000001	0,11.09834,0	1.4	3	32
27	Images/26801/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	54.600000000000016	0,11.09834,0	1.4	3	33
