ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/26457/title_panel.png	-184.4736842105263,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/26457/word_cloud.png	-204.23684210526315,38,188.82947368421054	0,0,1	0,1,0	-1,0,0	132.18063157894738	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/26457/Battle of Barnet retouched.jpg	-204.23684210526315,38,186.94117894736843	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/26457/Henry VI of England.png	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	-146.38947368421051	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/26457/caption/caption1.png	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	-124.38947368421051	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/26457/Jindrich6 marketaAnjou.jpg	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	-70.69473684210527	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/26457/caption/caption2.png	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	-48.69473684210527	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/26457/A Chronicle of England - Page 400 - Henry VI and the Dukes of York and Somerset.jpg	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	4.999999999999972	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/26457/caption/caption3.png	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	26.99999999999997	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/26457/Scudamorearmor2.jpg	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	80.69473684210524	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/26457/caption/caption4.png	0,38,376.70526315789476	1,0,0	0,1,0	0,0,1	102.69473684210524	-20	1.5	0.7	none(caption)	-1:-1	10
11	Images/26457/table/fixed_バッキンガム公の反乱.png	204.23684210526315,38,190.73684210526318	0,0,-1	0,1,0	1,0,0	154.22647263157896	-10	0.2	5.40370070028729	Wooden_thin	-1:-1	11
12	Images/26457/table/fixed_年表.png	204.23684210526315,38,190.73684210526318	0,0,-1	0,1,0	1,0,0	51.40882421052632	-10	0.2	5.067761763650779	Wooden_thin	-1:-1	12
13	Images/26457/table/fixed_第一次内乱関係図表.png	204.23684210526315,38,190.73684210526318	0,0,-1	0,1,0	1,0,0	-51.40882421052629	-10	0.2	5.768317351026918	Wooden_thin	-1:-1	13
14	Images/26457/table/fixed_第二次内乱関係図表.png	204.23684210526315,38,190.73684210526318	0,0,-1	0,1,0	1,0,0	-154.22647263157899	-10	0.2	5.768317351026918	Wooden_thin	-1:-1	14
