ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27559/title_panel.png	-69.52631578947368,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27559/word_cloud.png	-92.16315789473684,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	69.5917894736842	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27559/Miurakaigan Station 20210223 161027.jpg	-92.16315789473684,38,98.42267368421051	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/27559/Miurakaigan Station entrance 20120315.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-52.87236842105263	-10	0.2	2.8967611336032384	Wooden_thin	-1:-1	3
4	./Images/27559/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-36.2164979757085	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27559/Miurakaigan Station platform.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-14.290789473684214	-10	0.2	2.8967611336032384	Wooden_thin	-1:-1	5
6	./Images/27559/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	2.365080971659914	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27559/Keikyu-railway-kurihama-line-Miura-kaigan-station-platform.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	24.2907894736842	-10	0.2	2.8967611336032384	Wooden_thin	-1:-1	7
8	./Images/27559/caption/caption3.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	40.94665991902833	-20	1.5	0.7	none(caption)	-1:-1	8
9	Images/27559/table/fixed_のりば.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	54.132470526315785	-10	0.2	5.670000000000001	Wooden_thin	-1:-1	9
10	Images/27559/table/fixed_利用状況.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-54.132470526315785	-10	0.2	8.133750000000001	Wooden_thin	-1:-1	10
