ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/10985/title_panel.png	-184.4736842105263,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/10985/word_cloud.png	-204.23684210526315,38,205.08631578947364	0,0,1	0,1,0	-1,0,0	143.56042105263154	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/10985/Hokkaido Nippon-Ham Fighters insignia.png	-204.23684210526315,38,203.03545263157892	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/10985/caption/caption0.png	-204.23684210526315,38,203.03545263157892	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/10985/Rakuten eagles insignia.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	-146.38947368421051	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/10985/caption/caption1.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	-124.38947368421051	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/10985/Seibu lions insignia.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	-70.69473684210527	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/10985/caption/caption2.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	-48.69473684210527	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/10985/Chiba Lotte Marines insignia.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	4.999999999999972	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/10985/caption/caption3.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	26.99999999999997	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/10985/Orix Buffaloes insignia.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	80.69473684210524	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/10985/caption/caption4.png	0,38,409.1368421052631	1,0,0	0,1,0	0,0,1	102.69473684210524	-20	1.5	0.7	none(caption)	-1:-1	10
11	Images/10985/table/fixed_各球団の略年譜.png	204.23684210526315,38,207.15789473684208	0,0,-1	0,1,0	1,0,0	148.89266526315788	-10	0.2	6.753855780004232	Wooden_thin	-1:-1	11
12	Images/10985/table/fixed_時間・回数制限.png	204.23684210526315,38,207.15789473684208	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	6.31769679616834	Wooden_thin	-1:-1	12
13	Images/10985/table/fixed_結果.png	204.23684210526315,38,207.15789473684208	0,0,-1	0,1,0	1,0,0	-148.89266526315785	-10	0.2	10.831281431924594	Wooden_thin	-1:-1	13
