id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/27152/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	7
2	Images/27152/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	8
3	Images/27152/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000001	0,11.09834,0	1.4	1	9
4	Images/27152/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	10
5	Images/27152/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	23.4	0,11.09834,0	1.4	1	11
6	Images/27152/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	12
7	Images/27152/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	2	13
8	Images/27152/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999999	0,11.09834,0	1.4	2	14
9	Images/27152/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000001	0,11.09834,0	1.4	2	15
10	Images/27152/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	23.4	0,11.09834,0	1.4	2	16
11	Images/27152/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	17
12	Images/27152/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	18
13	Images/27152/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000001	0,11.09834,0	1.4	3	19
