id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-90.86842105263158	103.5	91.0	0	0	200	90	1.7	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
2	spot	0	103.5	135.9	0	0	200	75	1.7	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
3	spot	57.68421052631578	103.5	86.2	0	0	200	60	1.7	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
3	spot	-82.34736842105262	103.5	154.54736842105262	40	270	200	25	2.0	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
4	spot	-38.67368421052632	103.5	154.54736842105262	40	270	200	25	2.0	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
5	spot	5.0	103.5	154.54736842105262	40	270	200	25	2.0	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
6	spot	48.67368421052629	103.5	154.54736842105262	40	270	200	25	2.0	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
7	spot	64.18421052631578	103.5	167.18997473684212	40	0	200	25	2.0	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
8	spot	64.18421052631578	103.5	50.07318315789473	40	0	200	25	2.0	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
9	spot	-32.09210526315789	103.5	106.46981052631578	60	180	200	40	3.6	0.9625907548000731,0.8315688711217953,0.9481050480749181,1
