id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-107.28947368421052	103.5	106.6	0	0	200	90	1.7	0.8958374418048027,0.790114152966988,0.8144280306535131,1
2	spot	0	103.5	213.9	0	0	200	90	1.7	0.8958374418048027,0.790114152966988,0.8144280306535131,1
3	spot	73.69473684210527	103.5	125.2	0	0	200	90	1.7	0.8958374418048027,0.790114152966988,0.8144280306535131,1
3	spot	-99.32894736842105	103.5	235.62631578947367	40	270	200	25	2.0	0.8958374418048027,0.790114152966988,0.8144280306535131,1
4	spot	-57.597368421052636	103.5	235.62631578947367	40	270	200	25	2.0	0.8958374418048027,0.790114152966988,0.8144280306535131,1
5	spot	-15.865789473684202	103.5	235.62631578947367	40	270	200	25	2.0	0.8958374418048027,0.790114152966988,0.8144280306535131,1
6	spot	25.86578947368423	103.5	235.62631578947367	40	270	200	25	2.0	0.8958374418048027,0.790114152966988,0.8144280306535131,1
7	spot	67.59736842105264	103.5	235.62631578947367	40	270	200	25	2.0	0.8958374418048027,0.790114152966988,0.8144280306535131,1
8	spot	80.19473684210527	103.5	149.68421052631578	40	0	200	25	2.0	0.8958374418048027,0.790114152966988,0.8144280306535131,1
9	spot	-40.097368421052636	103.5	146.70549473684207	60	180	200	40	3.6	0.8958374418048027,0.790114152966988,0.8144280306535131,1
