id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/27515/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	8
2	Images/27515/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	9
3	Images/27515/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000001	0,11.09834,0	1.4	1	10
4	Images/27515/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	11
5	Images/27515/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	23.4	0,11.09834,0	1.4	1	12
6	Images/27515/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	13
7	Images/27515/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	2	14
8	Images/27515/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999999	0,11.09834,0	1.4	2	15
9	Images/27515/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000001	0,11.09834,0	1.4	2	16
10	Images/27515/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	23.4	0,11.09834,0	1.4	2	17
11	Images/27515/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	18
12	Images/27515/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	19
13	Images/27515/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000001	0,11.09834,0	1.4	3	20
