ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/27096/title_panel.png	-77.73684210526315,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/27096/word_cloud.png	-100.16842105263157,38,115.67368421052629	0,0,1	0,1,0	-1,0,0	80.9715789473684	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/27096/Akanko.JPG	-100.16842105263157,38,114.51694736842103	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/27096/Bokke by Lake Akan.JPG	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-37.584210526315786	-10	0.2	2.696356275303643	Wooden_thin	-1:-1	3
4	./Images/27096/caption/caption1.png	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-21.59635627530364	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/27096/Ainu Kotan Akan Kushiro Hokkaido Japan01s3.jpg	100.16842105263157,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	83.97909473684209	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/27096/caption/caption2.png	100.16842105263157,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	105.97909473684209	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/27096/Lake-akan and Mt-ahoro.jpg	100.16842105263157,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/27096/caption/caption3.png	100.16842105263157,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	22.0	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/27096/Mount Meakan seen from the NE (2005).jpg	100.16842105263157,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	-83.97909473684211	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/27096/caption/caption4.png	100.16842105263157,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	-61.979094736842114	-20	1.5	0.7	none(caption)	-1:-1	10
