id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/26457/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	1	15
2	Images/26457/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	16
3	Images/26457/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	17
4	Images/26457/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	18
5	Images/26457/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	19
6	Images/26457/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	20
7	Images/26457/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	21
8	Images/26457/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	22
9	Images/26457/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	23
10	Images/26457/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	24
11	Images/26457/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	25
12	Images/26457/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	26
13	Images/26457/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	27
14	Images/26457/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	1	28
15	Images/26457/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	1	29
16	Images/26457/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	30
17	Images/26457/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	2	31
18	Images/26457/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	2	32
19	Images/26457/sec4/sec4_06.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	2	33
20	Images/26457/sec4/sec4_07.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	2	34
21	Images/26457/sec4/sec4_08.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	2	35
22	Images/26457/sec4/sec4_09.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	2	36
23	Images/26457/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	2	37
24	Images/26457/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	38
25	Images/26457/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	39
26	Images/26457/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	40
27	Images/26457/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	41
28	Images/26457/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999999	0,11.09834,0	1.4	2	42
29	Images/26457/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999999	0,11.09834,0	1.4	2	43
30	Images/26457/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999998	0,11.09834,0	1.4	2	44
31	Images/26457/sec6/sec6_05.jpg,Wooden_thin2	4	7.699999999999999	109.2	0,11.09834,0	1.4	2	45
32	Images/26457/sec6/sec6_06.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	3	46
33	Images/26457/sec6/sec6_07.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	3	47
34	Images/26457/sec6/sec6_08.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	3	48
35	Images/26457/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	49
36	Images/26457/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	3	50
37	Images/26457/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	51
38	Images/26457/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	3	52
39	Images/26457/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	3	53
40	Images/26457/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	54
41	Images/26457/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	3	55
42	Images/26457/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	56
43	Images/26457/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	3	57
44	Images/26457/sec10/sec10_04.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	3	58
45	Images/26457/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	3	59
46	Images/26457/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	3	60
